date,state,fips,cases,newCases,deaths,newDeaths,tests,newTests,positive,newPositive,negative,newNegative
2020-02-06,Illinois,17,2,0,0,0,,,,,,
2020-02-06,Massachusetts,25,1,0,0,0,,,,,,
2020-02-06,Washington,53,1,0,0,0,,,,,,
2020-02-06,Wisconsin,55,1,0,0,0,,,,,,
2020-02-07,Arizona,04,1,0,0,0,,,,,,
2020-02-07,California,06,6,0,0,0,,,,,,
2020-02-07,Illinois,17,2,0,0,0,,,,,,
2020-02-07,Massachusetts,25,1,0,0,0,,,,,,
2020-02-07,Washington,53,1,0,0,0,,,,,,
2020-02-07,Wisconsin,55,1,0,0,0,,,,,,
2020-02-08,Arizona,04,1,0,0,0,,,,,,
2020-02-08,California,06,6,0,0,0,,,,,,
2020-02-08,Illinois,17,2,0,0,0,,,,,,
2020-02-08,Massachusetts,25,1,0,0,0,,,,,,
2020-02-08,Washington,53,1,0,0,0,,,,,,
2020-02-08,Wisconsin,55,1,0,0,0,,,,,,
2020-02-09,Arizona,04,1,0,0,0,,,,,,
2020-02-09,California,06,6,0,0,0,,,,,,
2020-02-09,Illinois,17,2,0,0,0,,,,,,
2020-02-09,Massachusetts,25,1,0,0,0,,,,,,
2020-02-09,Washington,53,1,0,0,0,,,,,,
2020-02-09,Wisconsin,55,1,0,0,0,,,,,,
2020-02-10,Arizona,04,1,0,0,0,,,,,,
2020-02-10,California,06,7,1,0,0,,,,,,
2020-02-10,Illinois,17,2,0,0,0,,,,,,
2020-02-10,Massachusetts,25,1,0,0,0,,,,,,
2020-02-10,Washington,53,1,0,0,0,,,,,,
2020-02-10,Wisconsin,55,1,0,0,0,,,,,,
2020-02-11,Arizona,04,1,0,0,0,,,,,,
2020-02-11,California,06,7,0,0,0,,,,,,
2020-02-11,Illinois,17,2,0,0,0,,,,,,
2020-02-11,Massachusetts,25,1,0,0,0,,,,,,
2020-02-11,Washington,53,1,0,0,0,,,,,,
2020-02-11,Wisconsin,55,1,0,0,0,,,,,,
2020-02-12,Arizona,04,1,0,0,0,,,,,,
2020-02-12,California,06,7,0,0,0,,,,,,
2020-02-12,Illinois,17,2,0,0,0,,,,,,
2020-02-12,Massachusetts,25,1,0,0,0,,,,,,
2020-02-12,Texas,48,1,1,0,0,,,,,,
2020-02-12,Washington,53,1,0,0,0,,,,,,
2020-02-12,Wisconsin,55,1,0,0,0,,,,,,
2020-02-13,Arizona,04,1,0,0,0,,,,,,
2020-02-13,California,06,7,0,0,0,,,,,,
2020-02-13,Illinois,17,2,0,0,0,,,,,,
2020-02-13,Massachusetts,25,1,0,0,0,,,,,,
2020-02-13,Texas,48,2,1,0,0,,,,,,
2020-02-13,Washington,53,1,0,0,0,,,,,,
2020-02-13,Wisconsin,55,1,0,0,0,,,,,,
2020-02-14,Arizona,04,1,0,0,0,,,,,,
2020-02-14,California,06,7,0,0,0,,,,,,
2020-02-14,Illinois,17,2,0,0,0,,,,,,
2020-02-14,Massachusetts,25,1,0,0,0,,,,,,
2020-02-14,Texas,48,2,0,0,0,,,,,,
2020-02-14,Washington,53,1,0,0,0,,,,,,
2020-02-14,Wisconsin,55,1,0,0,0,,,,,,
2020-02-15,Arizona,04,1,0,0,0,,,,,,
2020-02-15,California,06,7,0,0,0,,,,,,
2020-02-15,Illinois,17,2,0,0,0,,,,,,
2020-02-15,Massachusetts,25,1,0,0,0,,,,,,
2020-02-15,Texas,48,2,0,0,0,,,,,,
2020-02-15,Washington,53,1,0,0,0,,,,,,
2020-02-15,Wisconsin,55,1,0,0,0,,,,,,
2020-02-16,Arizona,04,1,0,0,0,,,,,,
2020-02-16,California,06,7,0,0,0,,,,,,
2020-02-16,Illinois,17,2,0,0,0,,,,,,
2020-02-16,Massachusetts,25,1,0,0,0,,,,,,
2020-02-16,Texas,48,2,0,0,0,,,,,,
2020-02-16,Washington,53,1,0,0,0,,,,,,
2020-02-16,Wisconsin,55,1,0,0,0,,,,,,
2020-02-17,Arizona,04,1,0,0,0,,,,,,
2020-02-17,California,06,7,0,0,0,,,,,,
2020-02-17,Illinois,17,2,0,0,0,,,,,,
2020-02-17,Massachusetts,25,1,0,0,0,,,,,,
2020-02-17,Nebraska,31,10,10,0,0,,,,,,
2020-02-17,Texas,48,2,0,0,0,,,,,,
2020-02-17,Washington,53,1,0,0,0,,,,,,
2020-02-17,Wisconsin,55,1,0,0,0,,,,,,
2020-02-18,Arizona,04,1,0,0,0,,,,,,
2020-02-18,California,06,7,0,0,0,,,,,,
2020-02-18,Illinois,17,2,0,0,0,,,,,,
2020-02-18,Massachusetts,25,1,0,0,0,,,,,,
2020-02-18,Nebraska,31,10,0,0,0,,,,,,
2020-02-18,Texas,48,2,0,0,0,,,,,,
2020-02-18,Washington,53,1,0,0,0,,,,,,
2020-02-18,Wisconsin,55,1,0,0,0,,,,,,
2020-02-19,Arizona,04,1,0,0,0,,,,,,
2020-02-19,California,06,7,0,0,0,,,,,,
2020-02-19,Illinois,17,2,0,0,0,,,,,,
2020-02-19,Massachusetts,25,1,0,0,0,,,,,,
2020-02-19,Nebraska,31,10,0,0,0,,,,,,
2020-02-19,Texas,48,2,0,0,0,,,,,,
2020-02-19,Washington,53,1,0,0,0,,,,,,
2020-02-19,Wisconsin,55,1,0,0,0,,,,,,
2020-02-20,Arizona,04,1,0,0,0,,,,,,
2020-02-20,California,06,8,1,0,0,,,,,,
2020-02-20,Illinois,17,2,0,0,0,,,,,,
2020-02-20,Massachusetts,25,1,0,0,0,,,,,,
2020-02-20,Nebraska,31,11,1,0,0,,,,,,
2020-02-20,Texas,48,2,0,0,0,,,,,,
2020-02-20,Washington,53,1,0,0,0,,,,,,
2020-02-20,Wisconsin,55,1,0,0,0,,,,,,
2020-02-21,Arizona,04,1,0,0,0,,,,,,
2020-02-21,California,06,9,1,0,0,,,,,,
2020-02-21,Illinois,17,2,0,0,0,,,,,,
2020-02-21,Massachusetts,25,1,0,0,0,,,,,,
2020-02-21,Nebraska,31,11,0,0,0,,,,,,
2020-02-21,Texas,48,4,2,0,0,,,,,,
2020-02-21,Washington,53,1,0,0,0,,,,,,
2020-02-21,Wisconsin,55,1,0,0,0,,,,,,
2020-02-22,Arizona,04,1,0,0,0,,,,,,
2020-02-22,California,06,9,0,0,0,,,,,,
2020-02-22,Illinois,17,2,0,0,0,,,,,,
2020-02-22,Massachusetts,25,1,0,0,0,,,,,,
2020-02-22,Nebraska,31,11,0,0,0,,,,,,
2020-02-22,Texas,48,4,0,0,0,,,,,,
2020-02-22,Washington,53,1,0,0,0,,,,,,
2020-02-22,Wisconsin,55,1,0,0,0,,,,,,
2020-02-23,Arizona,04,1,0,0,0,,,,,,
2020-02-23,California,06,9,0,0,0,,,,,,
2020-02-23,Illinois,17,2,0,0,0,,,,,,
2020-02-23,Massachusetts,25,1,0,0,0,,,,,,
2020-02-23,Nebraska,31,11,0,0,0,,,,,,
2020-02-23,Texas,48,4,0,0,0,,,,,,
2020-02-23,Washington,53,1,0,0,0,,,,,,
2020-02-23,Wisconsin,55,1,0,0,0,,,,,,
2020-02-24,Arizona,04,1,0,0,0,,,,,,
2020-02-24,California,06,11,2,0,0,,,,,,
2020-02-24,Illinois,17,2,0,0,0,,,,,,
2020-02-24,Massachusetts,25,1,0,0,0,,,,,,
2020-02-24,Nebraska,31,12,1,0,0,,,,,,
2020-02-24,Texas,48,10,6,0,0,,,,,,
2020-02-24,Washington,53,5,4,0,0,,,,,,
2020-02-24,Wisconsin,55,1,0,0,0,,,,,,
2020-02-25,Arizona,04,1,0,0,0,,,,,,
2020-02-25,California,06,11,0,0,0,,,,,,
2020-02-25,Illinois,17,2,0,0,0,,,,,,
2020-02-25,Massachusetts,25,1,0,0,0,,,,,,
2020-02-25,Nebraska,31,13,1,0,0,,,,,,
2020-02-25,Texas,48,10,0,0,0,,,,,,
2020-02-25,Utah,49,1,1,0,0,,,,,,
2020-02-25,Washington,53,5,0,0,0,,,,,,
2020-02-25,Wisconsin,55,1,0,0,0,,,,,,
2020-02-26,Arizona,04,1,0,0,0,,,,,,
2020-02-26,California,06,26,15,0,0,,,,,,
2020-02-26,Illinois,17,2,0,0,0,,,,,,
2020-02-26,Massachusetts,25,1,0,0,0,,,,,,
2020-02-26,Nebraska,31,13,0,0,0,,,,,,
2020-02-26,Texas,48,10,0,0,0,,,,,,
2020-02-26,Utah,49,1,0,0,0,,,,,,
2020-02-26,Washington,53,5,0,0,0,,,,,,
2020-02-26,Wisconsin,55,1,0,0,0,,,,,,
2020-02-27,Arizona,04,1,0,0,0,,,,,,
2020-02-27,California,06,26,0,0,0,,,,,,
2020-02-27,Illinois,17,2,0,0,0,,,,,,
2020-02-27,Massachusetts,25,1,0,0,0,,,,,,
2020-02-27,Nebraska,31,13,0,0,0,,,,,,
2020-02-27,Texas,48,10,0,0,0,,,,,,
2020-02-27,Utah,49,1,0,0,0,,,,,,
2020-02-27,Washington,53,5,0,0,0,,,,,,
2020-02-27,Wisconsin,55,1,0,0,0,,,,,,
2020-02-28,Arizona,04,1,0,0,0,,,,,,
2020-02-28,California,06,27,1,0,0,,,,,,
2020-02-28,Illinois,17,2,0,0,0,,,,,,
2020-02-28,Massachusetts,25,1,0,0,0,,,,,,
2020-02-28,Nebraska,31,13,0,0,0,,,,,,
2020-02-28,Oregon,41,1,1,0,0,,,,,,
2020-02-28,Texas,48,11,1,0,0,,,,,,
2020-02-28,Utah,49,1,0,0,0,,,,,,
2020-02-28,Washington,53,7,2,0,0,,,,,,
2020-02-28,Wisconsin,55,1,0,0,0,,,,,,
2020-02-29,Arizona,04,1,0,0,0,,,,,,
2020-02-29,California,06,28,1,0,0,,,,,,
2020-02-29,Illinois,17,3,1,0,0,,,,,,
2020-02-29,Massachusetts,25,1,0,0,0,,,,,,
2020-02-29,Nebraska,31,13,0,0,0,,,,,,
2020-02-29,Oregon,41,1,0,0,0,,,,,,
2020-02-29,Texas,48,11,0,0,0,,,,,,
2020-02-29,Utah,49,1,0,0,0,,,,,,
2020-02-29,Washington,53,10,3,1,1,,,,,,
2020-02-29,Wisconsin,55,1,0,0,0,,,,,,
2020-03-01,Arizona,04,1,0,0,0,,,,,,
2020-03-01,California,06,33,5,0,0,,,,,,
2020-03-01,Florida,12,2,2,0,0,,,,,,
2020-03-01,Illinois,17,3,0,0,0,,,,,,
2020-03-01,Massachusetts,25,1,0,0,0,,,,,,
2020-03-01,Nebraska,31,13,0,0,0,,,,,,
2020-03-01,New York,36,1,1,0,0,,,,,,
2020-03-01,Oregon,41,2,1,0,0,,,,,,
2020-03-01,Rhode Island,44,2,2,0,0,,,,,,
2020-03-01,Texas,48,11,0,0,0,,,,,,
2020-03-01,Utah,49,1,0,0,0,,,,,,
2020-03-01,Washington,53,17,7,3,2,,,,,,
2020-03-01,Wisconsin,55,1,0,0,0,,,,,,
2020-03-02,Arizona,04,1,0,0,0,,,,,,
2020-03-02,California,06,38,5,0,0,,,,,,
2020-03-02,Florida,12,2,0,0,0,,,,,,
2020-03-02,Georgia,13,2,2,0,0,,,,,,
2020-03-02,Illinois,17,4,1,0,0,,,,,,
2020-03-02,Massachusetts,25,2,1,0,0,,,,,,
2020-03-02,Nebraska,31,13,0,0,0,,,,,,
2020-03-02,New Hampshire,33,1,1,0,0,,,,,,
2020-03-02,New York,36,1,0,0,0,,,,,,
2020-03-02,Oregon,41,2,0,0,0,,,,,,
2020-03-02,Rhode Island,44,2,0,0,0,,,,,,
2020-03-02,Texas,48,11,0,0,0,,,,,,
2020-03-02,Utah,49,1,0,0,0,,,,,,
2020-03-02,Washington,53,23,6,6,3,,,,,,
2020-03-02,Wisconsin,55,1,0,0,0,,,,,,
2020-03-03,Arizona,04,2,1,0,0,,,,,,
2020-03-03,California,06,45,7,0,0,,,,,,
2020-03-03,Florida,12,3,1,0,0,,,,,,
2020-03-03,Georgia,13,2,0,0,0,,,,,,
2020-03-03,Illinois,17,4,0,0,0,,,,,,
2020-03-03,Massachusetts,25,2,0,0,0,,,,,,
2020-03-03,Nebraska,31,13,0,0,0,,,,,,
2020-03-03,New Hampshire,33,2,1,0,0,,,,,,
2020-03-03,New York,36,2,1,0,0,,,,,,
2020-03-03,North Carolina,37,1,1,0,0,,,,,,
2020-03-03,Oregon,41,2,0,0,0,,,,,,
2020-03-03,Rhode Island,44,2,0,0,0,,,,,,
2020-03-03,Texas,48,11,0,0,0,,,,,,
2020-03-03,Utah,49,1,0,0,0,,,,,,
2020-03-03,Washington,53,32,9,10,4,,,,,,
2020-03-03,Wisconsin,55,1,0,0,0,,,,,,
2020-03-04,Arizona,04,2,0,0,0,,,,,,
2020-03-04,California,06,55,10,1,1,,,,,,
2020-03-04,Florida,12,3,0,0,0,,,,,,
2020-03-04,Georgia,13,2,0,0,0,,,,,,
2020-03-04,Illinois,17,4,0,0,0,,,,,,
2020-03-04,Massachusetts,25,2,0,0,0,,,,,,
2020-03-04,Nebraska,31,13,0,0,0,,,,,,
2020-03-04,New Hampshire,33,2,0,0,0,,,,,,
2020-03-04,New Jersey,34,1,1,0,0,,,,,,
2020-03-04,New York,36,11,9,0,0,,,,,,
2020-03-04,North Carolina,37,1,0,0,0,,,,,,
2020-03-04,Oregon,41,2,0,0,0,,,,,,
2020-03-04,Rhode Island,44,2,0,0,0,,,,,,
2020-03-04,Texas,48,12,1,0,0,,,,,,
2020-03-04,Utah,49,1,0,0,0,,,,,,
2020-03-04,Washington,53,47,15,11,1,,,,,,
2020-03-04,Wisconsin,55,1,0,0,0,,,,,,
2020-03-05,Arizona,04,2,0,0,0,,,,,,
2020-03-05,California,06,67,12,1,0,,,,,,
2020-03-05,Colorado,08,2,2,0,0,,,,,,
2020-03-05,Florida,12,4,1,0,0,,,,,,
2020-03-05,Georgia,13,2,0,0,0,,,,,,
2020-03-05,Illinois,17,5,1,0,0,,,,,,
2020-03-05,Maryland,24,3,3,0,0,,,,,,
2020-03-05,Massachusetts,25,3,1,0,0,,,,,,
2020-03-05,Nebraska,31,13,0,0,0,,,,,,
2020-03-05,Nevada,32,2,2,0,0,,,,,,
2020-03-05,New Hampshire,33,2,0,0,0,,,,,,
2020-03-05,New Jersey,34,2,1,0,0,,,,,,
2020-03-05,New York,36,22,11,0,0,,,,,,
2020-03-05,North Carolina,37,1,0,0,0,,,,,,
2020-03-05,Oregon,41,2,0,0,0,,,,,,
2020-03-05,Rhode Island,44,2,0,0,0,,,,,,
2020-03-05,Tennessee,47,1,1,0,0,,,,,,
2020-03-05,Texas,48,16,4,0,0,,,,,,
2020-03-05,Utah,49,1,0,0,0,,,,,,
2020-03-05,Washington,53,75,28,11,0,,,,,,
2020-03-05,Wisconsin,55,1,0,0,0,,,,,,
2020-03-06,Arizona,04,3,1,0,0,,,,,,
2020-03-06,California,06,81,14,1,0,,,,,,
2020-03-06,Colorado,08,8,6,0,0,,,,,,
2020-03-06,Florida,12,7,3,2,2,,,,,,
2020-03-06,Georgia,13,3,1,0,0,,,,,,
2020-03-06,Hawaii,15,1,1,0,0,,,,,,
2020-03-06,Illinois,17,6,1,0,0,,,,,,
2020-03-06,Indiana,18,1,1,0,0,,,,,,
2020-03-06,Kentucky,21,1,1,0,0,,,,,,
2020-03-06,Maryland,24,3,0,0,0,,,,,,
2020-03-06,Massachusetts,25,8,5,0,0,,,,,,
2020-03-06,Minnesota,27,1,1,0,0,,,,,,
2020-03-06,Nebraska,31,14,1,0,0,,,,,,
2020-03-06,Nevada,32,2,0,0,0,,,,,,
2020-03-06,New Hampshire,33,2,0,0,0,,,,,,
2020-03-06,New Jersey,34,4,2,0,0,,,,,,
2020-03-06,New York,36,44,22,0,0,,,,,,
2020-03-06,North Carolina,37,2,1,0,0,,,,,,
2020-03-06,Oklahoma,40,1,1,0,0,,,,,,
2020-03-06,Oregon,41,2,0,0,0,,,,,,
2020-03-06,Pennsylvania,42,2,2,0,0,,,,,,
2020-03-06,Rhode Island,44,3,1,0,0,,,,,,
2020-03-06,South Carolina,45,2,2,0,0,,,,,,
2020-03-06,Tennessee,47,1,0,0,0,,,,,,
2020-03-06,Texas,48,19,3,0,0,,,,,,
2020-03-06,Utah,49,3,2,0,0,,,,,,
2020-03-06,Washington,53,86,11,12,1,,,,,,
2020-03-06,Wisconsin,55,1,0,0,0,,,,,,
2020-03-07,Arizona,04,5,2,0,0,,,,,,
2020-03-07,California,06,100,19,1,0,,,,,,
2020-03-07,Colorado,08,8,0,0,0,,,,,,
2020-03-07,District of Columbia,11,1,1,0,0,,,,,,
2020-03-07,Florida,12,12,5,2,0,,,,,,
2020-03-07,Georgia,13,7,4,0,0,,,,,,
2020-03-07,Hawaii,15,1,0,0,0,,,,,,
2020-03-07,Illinois,17,6,0,0,0,,,,,,
2020-03-07,Indiana,18,1,0,0,0,,,,,,
2020-03-07,Kansas,20,1,1,0,0,,,,,,
2020-03-07,Kentucky,21,1,0,0,0,,,,,,
2020-03-07,Maryland,24,3,0,0,0,,,,,,
2020-03-07,Massachusetts,25,13,5,0,0,,,,,,
2020-03-07,Minnesota,27,1,0,0,0,,,,,,
2020-03-07,Missouri,29,1,1,0,0,,,,,,
2020-03-07,Nebraska,31,14,0,0,0,,,,,,
2020-03-07,Nevada,32,2,0,0,0,,,,,,
2020-03-07,New Hampshire,33,4,2,0,0,,,,,,
2020-03-07,New Jersey,34,4,0,0,0,,,,,,
2020-03-07,New York,36,89,45,0,0,,,,,,
2020-03-07,North Carolina,37,2,0,0,0,,,,,,
2020-03-07,Oklahoma,40,1,0,0,0,,,,,,
2020-03-07,Oregon,41,6,4,0,0,,,,,,
2020-03-07,Pennsylvania,42,4,2,0,0,,,,,,
2020-03-07,Rhode Island,44,3,0,0,0,,,,,,
2020-03-07,South Carolina,45,2,0,0,0,,,,,,
2020-03-07,Tennessee,47,1,0,0,0,,,,,,
2020-03-07,Texas,48,19,0,0,0,,,,,,
2020-03-07,Utah,49,3,0,0,0,,,,,,
2020-03-07,Vermont,50,1,1,0,0,,,,,,
2020-03-07,Virginia,51,1,1,0,0,,,,,,
2020-03-07,Washington,53,110,24,16,4,,,,,,
2020-03-07,Wisconsin,55,1,0,0,0,,,,,,
2020-03-08,Arizona,04,5,0,0,0,,,,,,
2020-03-08,California,06,112,12,1,0,,,,,,
2020-03-08,Colorado,08,8,0,0,0,,,,,,
2020-03-08,Connecticut,09,1,1,0,0,,,,,,
2020-03-08,District of Columbia,11,1,0,0,0,,,,,,
2020-03-08,Florida,12,13,1,2,0,,,,,,
2020-03-08,Georgia,13,11,4,0,0,,,,,,
2020-03-08,Hawaii,15,2,1,0,0,,,,,,
2020-03-08,Illinois,17,7,1,0,0,,,,,,
2020-03-08,Indiana,18,2,1,0,0,,,,,,
2020-03-08,Iowa,19,3,3,0,0,,,,,,
2020-03-08,Kansas,20,1,0,0,0,,,,,,
2020-03-08,Kentucky,21,4,3,0,0,,,,,,
2020-03-08,Maryland,24,5,2,0,0,,,,,,
2020-03-08,Massachusetts,25,28,15,0,0,,,,,,
2020-03-08,Minnesota,27,2,1,0,0,,,,,,
2020-03-08,Missouri,29,1,0,0,0,,,,,,
2020-03-08,Nebraska,31,16,2,0,0,,,,,,
2020-03-08,Nevada,32,4,2,0,0,,,,,,
2020-03-08,New Hampshire,33,4,0,0,0,,,,,,
2020-03-08,New Jersey,34,6,2,0,0,,,,,,
2020-03-08,New York,36,106,17,0,0,,,,,,
2020-03-08,North Carolina,37,2,0,0,0,,,,,,
2020-03-08,Oklahoma,40,1,0,0,0,,,,,,
2020-03-08,Oregon,41,13,7,0,0,,,,,,
2020-03-08,Pennsylvania,42,6,2,0,0,,,,,,
2020-03-08,Rhode Island,44,3,0,0,0,,,,,,
2020-03-08,South Carolina,45,6,4,0,0,,,,,,
2020-03-08,Tennessee,47,3,2,0,0,,,,,,
2020-03-08,Texas,48,23,4,0,0,,,,,,
2020-03-08,Utah,49,3,0,0,0,,,,,,
2020-03-08,Vermont,50,1,0,0,0,,,,,,
2020-03-08,Virginia,51,2,1,0,0,,,,,,
2020-03-08,Washington,53,141,31,19,3,,,,,,
2020-03-08,Wisconsin,55,1,0,0,0,,,,,,
2020-03-09,Arizona,04,6,1,0,0,,,,,,
2020-03-09,California,06,172,60,2,1,,,,,,
2020-03-09,Colorado,08,12,4,0,0,,,,,,
2020-03-09,Connecticut,09,2,1,0,0,,,,,,
2020-03-09,District of Columbia,11,4,3,0,0,,,,,,
2020-03-09,Florida,12,14,1,2,0,,,,,,
2020-03-09,Georgia,13,17,6,0,0,,,,,,
2020-03-09,Hawaii,15,2,0,0,0,,,,,,
2020-03-09,Illinois,17,11,4,0,0,,,,,,
2020-03-09,Indiana,18,4,2,0,0,,,,,,
2020-03-09,Iowa,19,8,5,0,0,,,,,,
2020-03-09,Kansas,20,1,0,0,0,,,,,,
2020-03-09,Kentucky,21,5,1,0,0,,,,,,
2020-03-09,Louisiana,22,1,1,0,0,,,,,,
2020-03-09,Maryland,24,6,1,0,0,,,,,,
2020-03-09,Massachusetts,25,41,13,0,0,,,,,,
2020-03-09,Minnesota,27,2,0,0,0,,,,,,
2020-03-09,Missouri,29,1,0,0,0,,,,,,
2020-03-09,Nebraska,31,16,0,0,0,,,,,,
2020-03-09,Nevada,32,4,0,0,0,,,,,,
2020-03-09,New Hampshire,33,4,0,0,0,,,,,,
2020-03-09,New Jersey,34,11,5,0,0,,,,,,
2020-03-09,New York,36,142,36,0,0,,,,,,
2020-03-09,North Carolina,37,7,5,0,0,,,,,,
2020-03-09,Ohio,39,3,3,0,0,,,,,,
2020-03-09,Oklahoma,40,1,0,0,0,,,,,,
2020-03-09,Oregon,41,13,0,0,0,,,,,,
2020-03-09,Pennsylvania,42,10,4,0,0,,,,,,
2020-03-09,Rhode Island,44,3,0,0,0,,,,,,
2020-03-09,South Carolina,45,7,1,0,0,,,,,,
2020-03-09,Tennessee,47,4,1,0,0,,,,,,
2020-03-09,Texas,48,24,1,0,0,,,,,,
2020-03-09,Utah,49,3,0,0,0,,,,,,
2020-03-09,Vermont,50,1,0,0,0,,,,,,
2020-03-09,Virginia,51,5,3,0,0,,,,,,
2020-03-09,Washington,53,179,38,22,3,,,,,,
2020-03-09,Wisconsin,55,2,1,0,0,,,,,,
2020-03-10,Arizona,04,6,0,0,0,,,,,,
2020-03-10,California,06,179,7,3,1,,,,,,
2020-03-10,Colorado,08,17,5,0,0,,,,,,
2020-03-10,Connecticut,09,2,0,0,0,,,,,,
2020-03-10,District of Columbia,11,4,0,0,0,,,,,,
2020-03-10,Florida,12,23,9,2,0,,,,,,
2020-03-10,Georgia,13,22,5,0,0,,,,,,
2020-03-10,Hawaii,15,2,0,0,0,,,,,,
2020-03-10,Illinois,17,19,8,0,0,,,,,,
2020-03-10,Indiana,18,6,2,0,0,,,,,,
2020-03-10,Iowa,19,13,5,0,0,,,,,,
2020-03-10,Kansas,20,1,0,0,0,,,,,,
2020-03-10,Kentucky,21,7,2,0,0,,,,,,
2020-03-10,Louisiana,22,6,5,0,0,,,,,,
2020-03-10,Maryland,24,9,3,0,0,,,,,,
2020-03-10,Massachusetts,25,92,51,0,0,,,,,,
2020-03-10,Michigan,26,2,2,0,0,,,,,,
2020-03-10,Minnesota,27,3,1,0,0,,,,,,
2020-03-10,Missouri,29,1,0,0,0,,,,,,
2020-03-10,Nebraska,31,17,1,0,0,,,,,,
2020-03-10,Nevada,32,4,0,0,0,,,,,,
2020-03-10,New Hampshire,33,5,1,0,0,,,,,,
2020-03-10,New Jersey,34,15,4,1,1,,,,,,
2020-03-10,New York,36,173,31,0,0,,,,,,
2020-03-10,North Carolina,37,7,0,0,0,,,,,,
2020-03-10,Ohio,39,3,0,0,0,,,,,,
2020-03-10,Oklahoma,40,2,1,0,0,,,,,,
2020-03-10,Oregon,41,14,1,0,0,,,,,,
2020-03-10,Pennsylvania,42,12,2,0,0,,,,,,
2020-03-10,Rhode Island,44,5,2,0,0,,,,,,
2020-03-10,South Carolina,45,9,2,0,0,,,,,,
2020-03-10,South Dakota,46,5,5,1,1,,,,,,
2020-03-10,Tennessee,47,7,3,0,0,,,,,,
2020-03-10,Texas,48,31,7,0,0,,,,,,
2020-03-10,Utah,49,4,1,0,0,,,,,,
2020-03-10,Vermont,50,1,0,0,0,,,,,,
2020-03-10,Virginia,51,8,3,0,0,,,,,,
2020-03-10,Washington,53,279,100,24,2,,,,,,
2020-03-10,Wisconsin,55,3,1,0,0,,,,,,
2020-03-11,Arizona,04,9,3,0,0,,,,,,
2020-03-11,Arkansas,05,1,1,0,0,,,,,,
2020-03-11,California,06,202,23,4,1,,,,,,
2020-03-11,Colorado,08,34,17,0,0,,,,,,
2020-03-11,Connecticut,09,3,1,0,0,,,,,,
2020-03-11,Delaware,10,1,1,0,0,,,,,,
2020-03-11,District of Columbia,11,10,6,0,0,,,,,,
2020-03-11,Florida,12,26,3,2,0,,,,,,
2020-03-11,Georgia,13,31,9,0,0,,,,,,
2020-03-11,Hawaii,15,2,0,0,0,,,,,,
2020-03-11,Illinois,17,25,6,0,0,,,,,,
2020-03-11,Indiana,18,11,5,0,0,,,,,,
2020-03-11,Iowa,19,14,1,0,0,,,,,,
2020-03-11,Kansas,20,1,0,0,0,,,,,,
2020-03-11,Kentucky,21,7,0,0,0,,,,,,
2020-03-11,Louisiana,22,13,7,0,0,,,,,,
2020-03-11,Maryland,24,13,4,0,0,,,,,,
2020-03-11,Massachusetts,25,95,3,0,0,,,,,,
2020-03-11,Michigan,26,2,0,0,0,,,,,,
2020-03-11,Minnesota,27,5,2,0,0,,,,,,
2020-03-11,Mississippi,28,1,1,0,0,,,,,,
2020-03-11,Missouri,29,1,0,0,0,,,,,,
2020-03-11,Nebraska,31,23,6,0,0,,,,,,
2020-03-11,Nevada,32,7,3,0,0,,,,,,
2020-03-11,New Hampshire,33,5,0,0,0,,,,,,
2020-03-11,New Jersey,34,23,8,1,0,,,,,,
2020-03-11,New Mexico,35,4,4,0,0,,,,,,
2020-03-11,New York,36,217,44,0,0,,,,,,
2020-03-11,North Carolina,37,8,1,0,0,,,,,,
2020-03-11,North Dakota,38,1,1,0,0,,,,,,
2020-03-11,Ohio,39,4,1,0,0,,,,,,
2020-03-11,Oklahoma,40,2,0,0,0,,,,,,
2020-03-11,Oregon,41,20,6,0,0,,,,,,
2020-03-11,Pennsylvania,42,16,4,0,0,,,,,,
2020-03-11,Rhode Island,44,5,0,0,0,,,,,,
2020-03-11,South Carolina,45,10,1,0,0,,,,,,
2020-03-11,South Dakota,46,8,3,1,0,,,,,,
2020-03-11,Tennessee,47,8,1,0,0,,,,,,
2020-03-11,Texas,48,33,2,0,0,,,,,,
2020-03-11,Utah,49,5,1,0,0,,,,,,
2020-03-11,Vermont,50,2,1,0,0,,,,,,
2020-03-11,Virginia,51,10,2,0,0,,,,,,
2020-03-11,Washington,53,338,59,29,5,,,,,,
2020-03-11,Wisconsin,55,6,3,0,0,,,,,,
2020-03-11,Wyoming,56,1,1,0,0,,,,,,
2020-03-12,Alaska,02,1,1,0,0,,,,,,
2020-03-12,Arizona,04,9,0,0,0,,,,,,
2020-03-12,Arkansas,05,6,5,0,0,,,,,,
2020-03-12,California,06,252,50,4,0,,,,,,
2020-03-12,Colorado,08,49,15,1,1,,,,,,
2020-03-12,Connecticut,09,6,3,0,0,,,,,,
2020-03-12,Delaware,10,4,3,0,0,,,,,,
2020-03-12,District of Columbia,11,10,0,0,0,,,,,,
2020-03-12,Florida,12,46,20,2,0,,,,,,
2020-03-12,Georgia,13,31,0,1,1,,,,,,
2020-03-12,Hawaii,15,2,0,0,0,,,,,,
2020-03-12,Illinois,17,32,7,0,0,,,,,,
2020-03-12,Indiana,18,12,1,0,0,,,,,,
2020-03-12,Iowa,19,16,2,0,0,,,,,,
2020-03-12,Kansas,20,5,4,1,1,,,,,,
